id,assists,bonus,bps,clean_sheets,creativity,goals_conceded,goals_scored,ict_index,influence,minutes,own_goals,penalties_missed,penalties_saved,red_cards,saves,threat,yellow_cards,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,added,chance_of_playing_next_round,chance_of_playing_this_round,code,draft_rank,dreamteam_count,ep_next,ep_this,event_points,first_name,form,in_dreamteam,news,news_added,news_return,news_updated,points_per_game,second_name,squad_number,status,total_points,web_name,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,form_rank,form_rank_type,points_per_game_rank,points_per_game_rank_type,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text,element_type,team
510,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,2025-07-20T23:14:22.277804Z,,,575458,480,0,1.9,,0,Jair,0.0,False,,,,,0.0,Paula da Cunha Filho,,a,0,Jair Cunha,578,218,574,217,558,217,578,218,292.0,157.0,572.0,216.0,,,,,,,2,16
511,0,2,125,3,10.8,14,0,24.0,205.2,891,0,0,0,0,0,22.0,5,6,0.18,0.03,0.21,14.21,2025-07-20T23:14:22.280411Z,,,485047,493,0,1.9,,0,Felipe,0.0,False,,,,,1.4,Rodrigues da Silva,,a,36,Morato,248,90,341,126,300,111,296,107,224.0,143.0,314.0,115.0,,,,,,,2,16
512,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,2025-07-20T23:14:22.283049Z,,,204822,523,0,1.9,,0,Omar,0.0,False,,,,,0.0,Richards,,a,0,O.Richards,499,205,494,204,473,203,499,205,166.0,110.0,498.0,204.0,,,,,,,2,16
513,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,2025-07-20T23:14:22.285637Z,,,549067,630,0,1.0,,0,Zach,0.0,False,,,,,0.0,Abbott,,a,0,Abbott,469,186,460,185,434,181,469,186,96.0,58.0,469.0,185.0,,,,,,,2,16
514,0,0,26,0,0.4,1,0,6.8,51.0,146,0,0,0,0,0,17.0,1,1,0.07,0.00,0.07,2.68,2025-07-20T23:14:22.288220Z,,,90585,589,0,1.0,,0,Willy,0.0,False,,,,,1.0,Boly,,a,6,Boly,330,122,368,138,306,114,347,127,10.0,2.0,336.0,119.0,,,,,,,2,16
515,11,18,594,13,793.7,34,7,210.6,680.4,2806,0,0,0,1,0,632.0,9,34,6.31,4.68,10.99,41.21,2025-07-20T23:14:22.290832Z,,,222531,25,0,2.5,,0,Morgan,0.0,False,,,,,4.5,Gibbs-White,,a,154,Gibbs-White,56,20,20,19,46,29,22,17,638.0,282.0,23.0,13.0,,,,,,,3,16
516,3,7,454,11,663.9,23,5,151.0,445.6,2190,0,0,0,0,0,405.0,2,25,2.52,2.54,5.06,27.79,2025-07-20T23:14:22.293366Z,,,209046,88,0,2.1,,0,Callum,0.0,False,,,,,3.3,Hudson-Odoi,,a,103,Hudson-Odoi,142,62,40,35,76,53,70,49,563.0,231.0,113.0,54.0,,,,,,,3,16
517,6,8,526,13,605.2,37,2,155.6,638.8,2726,0,0,0,0,0,308.0,10,33,2.04,3.51,5.55,40.36,2025-07-20T23:14:22.296017Z,,,215379,141,0,2.0,,0,Elliot,0.0,False,,,,,2.9,Anderson,,a,107,Anderson,67,25,50,43,97,67,66,46,490.0,184.0,143.0,65.0,,,,,,,3,16
518,2,0,212,1,182.9,16,3,64.6,221.8,835,0,0,0,0,0,239.0,5,5,2.13,1.87,4.00,12.56,2025-07-20T23:14:22.298550Z,,,510500,193,0,2.0,,0,João Pedro,0.0,False,,,,,1.7,Ferreira da Silva,,a,52,Jota,232,111,184,124,123,82,210,111,535.0,212.0,287.0,133.0,,,,,,,3,16
519,1,0,292,7,247.2,27,0,89.4,410.2,1954,0,0,0,0,0,237.0,9,23,1.58,1.58,3.16,31.90,2025-07-20T23:14:22.301146Z,0.0,,250199,352,0,0.0,,0,Nicolás,0.0,False,Knee injury - Expected back 04 Oct,2025-07-21T10:00:04.988497Z,,,1.6,Domínguez,,i,54,Dominguez,154,69,149,103,126,83,146,84,391.0,120.0,294.0,136.0,,,,,,,3,16
520,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,2025-07-20T23:14:22.303794Z,0.0,,243345,334,0,1.5,,0,Lewis,0.0,False,Has joined Wrexham permanently.,2025-07-25T14:55:12.030109Z,,,0.0,O'Brien,,u,0,O'Brien,609,254,607,254,598,249,609,254,385.0,116.0,601.0,254.0,,,,,,,3,16
521,1,0,107,2,80.3,6,0,23.2,130.6,584,0,0,0,0,0,21.0,3,7,0.02,0.21,0.23,8.41,2025-07-20T23:14:22.306441Z,,,210462,306,0,1.5,,0,Ibrahim,0.0,False,,,,,1.5,Sangaré,,a,20,Sangaré,288,137,250,139,302,158,298,146,366.0,106.0,305.0,143.0,,,,,,,3,16
522,2,3,306,6,241.1,27,2,85.4,344.4,1901,0,0,0,0,0,265.0,10,18,2.41,0.47,2.88,27.84,2025-07-20T23:14:22.309070Z,,,204968,287,0,1.5,,0,Ryan,0.0,False,,,,,1.9,Yates,,a,67,Yates,183,84,152,106,111,76,157,88,360.0,102.0,257.0,115.0,,,,,,,3,16
523,0,0,9,0,0.3,0,0,0.6,5.2,28,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.31,2025-07-20T23:14:22.311632Z,,,569014,462,0,1.0,,0,Eric,0.0,False,,,,,1.0,da Silva Moreira,,a,2,Da Silva Moreira,371,174,373,181,554,228,380,178,287.0,60.0,360.0,163.0,,,,,,,3,16
524,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,2025-07-20T23:14:22.314252Z,,,495161,525,0,1.0,,0,Marko,0.0,False,,,,,0.0,Stamenić,,a,0,Stamenic,538,210,534,210,515,202,538,210,241.0,31.0,536.0,211.0,,,,,,,3,16
525,3,41,744,15,320.0,37,20,205.6,838.4,2958,0,0,0,0,0,900.0,1,35,13.42,1.59,15.01,40.64,2025-07-20T23:14:22.316835Z,,,60689,21,0,2.4,,0,Chris,0.0,False,,,,,5.6,Wood,,a,200,Wood,22,5,113,12,18,9,28,6,634.0,59.0,7.0,4.0,,,,,,,4,16
526,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,2025-07-20T23:14:22.319397Z,,,482973,90,0,2.1,,0,Igor Jesus,0.0,False,,,,,0.0,Maciel da Cruz,,a,0,Igor Jesus,672,69,672,69,671,69,672,69,580.0,46.0,654.0,67.0,,,,,,,4,16
527,0,0,89,1,40.9,10,1,21.9,67.0,398,0,0,0,0,0,118.0,0,3,2.15,0.12,2.27,6.65,2025-07-20T23:14:22.321989Z,,,210156,147,0,1.8,,0,Taiwo,0.0,False,,,,,1.2,Awoniyi,,a,32,Awoniyi,320,28,291,28,207,27,302,28,488.0,34.0,330.0,31.0,,,,,,,4,16
528,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,2025-07-20T23:14:22.324550Z,,,232571,399,0,1.8,,0,Anthony,0.0,False,,,,,0.0,Patterson,,a,0,Patterson,505,72,501,68,480,57,505,72,186.0,53.0,504.0,69.0,,,,,,,1,17
529,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,2025-07-20T23:14:22.327086Z,,,74854,582,0,0.5,,0,Simon,0.0,False,,,,,0.0,Moore,,a,0,Moore,394,33,382,22,348,7,394,33,6.0,5.0,398.0,34.0,,,,,,,1,17
530,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,2025-07-20T23:14:22.329647Z,,,490000,627,0,0.5,,0,Blondy,0.0,False,,,,,0.0,Nna Noukeu,,a,0,Nna Noukeu,451,61,441,52,411,38,451,61,71.0,34.0,451.0,59.0,,,,,,,1,17
531,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,2025-07-20T23:14:22.332281Z,,,223827,439,0,1.4,,0,Daniel,0.0,False,,,,,0.0,Ballard,,a,0,Ballard,503,208,498,207,477,206,503,208,178.0,120.0,502.0,207.0,,,,,,,2,17
532,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,2025-07-20T23:14:22.335104Z,,,487676,422,0,1.4,,0,Trai,0.0,False,,,,,0.0,Hume,,a,0,Hume,529,212,525,211,505,211,529,212,226.0,145.0,527.0,211.0,,,,,,,2,17
533,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,2025-07-20T23:14:22.337828Z,0.0,,220684,681,0,0.0,,0,Aji,0.0,False,Shoulder injury - Expected back 13 Sep,2025-07-21T10:00:05.007315Z,,,0.0,Alese,,i,0,Alese,414,150,404,148,371,139,414,150,29.0,12.0,414.0,149.0,,,,,,,2,17
534,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,2025-07-20T23:14:22.340400Z,,,232820,591,0,0.5,,0,Joe,0.0,False,,,,,0.0,Anderson,,a,0,Anderson,417,152,407,150,375,142,417,152,33.0,15.0,417.0,151.0,,,,,,,2,17
535,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,2025-07-20T23:14:22.343057Z,0.0,,461195,586,0,0.0,,0,Dennis,0.0,False,Wrist Injury - Expected back 13 Sep,2025-07-21T10:00:05.027113Z,,,0.0,Cirkin,,i,0,Cirkin,433,163,423,161,392,154,433,163,51.0,28.0,433.0,162.0,,,,,,,2,17
536,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,2025-07-20T23:14:22.345649Z,0.0,,477547,680,0,0.0,,0,Leo Fuhr,0.0,False,Achilles injury - Expected back 13 Sep,2025-07-21T10:00:05.047173Z,,,0.0,Hjelde,,i,0,Hjelde,445,168,435,166,404,159,445,168,64.0,34.0,445.0,167.0,,,,,,,2,17
537,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,2025-07-20T23:14:22.348256Z,,,492066,628,0,0.5,,0,Niall,0.0,False,,,,,0.0,Huggins,,a,0,Huggins,452,172,442,170,412,163,452,172,72.0,38.0,452.0,171.0,,,,,,,2,17
538,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,2025-07-20T23:14:22.350910Z,,,514613,611,0,0.5,,0,Zak,0.0,False,,,,,0.0,Johnson,,a,0,Johnson,459,177,449,175,422,170,459,177,82.0,45.0,460.0,177.0,,,,,,,2,17
539,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,2025-07-20T23:14:22.353475Z,0.0,,167512,676,0,0.0,,0,Luke,0.0,False,Shoulder injury - Expected back 13 Sep,2025-07-21T10:00:05.068622Z,,,0.0,O'Nien,,i,0,O'Nien,408,146,397,144,363,134,408,146,20.0,6.0,408.0,145.0,,,,,,,2,17
540,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,2025-07-20T23:14:22.356126Z,,,465702,629,0,0.5,,0,Timothée,0.0,False,,,,,0.0,Pembélé,,a,0,Pembele,439,165,429,163,398,156,439,165,58.0,31.0,439.0,164.0,,,,,,,2,17
541,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,2025-07-20T23:14:22.358777Z,,,434399,558,0,0.5,,0,Reinildo,0.0,False,,,,,0.0,Mandava,,a,0,Reinildo,424,156,414,154,382,146,424,156,40.0,19.0,424.0,155.0,,,,,,,2,17
542,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,2025-07-20T23:14:22.361412Z,,,519634,599,0,0.5,,0,Jenson,0.0,False,,,,,0.0,Seelt,,a,0,Seelt,462,180,453,179,427,175,462,180,88.0,51.0,462.0,179.0,,,,,,,2,17
543,3,0,207,2,261.9,23,2,80.9,212.4,1081,0,0,0,0,0,337.0,0,12,2.47,2.73,5.20,18.94,2025-07-20T23:14:22.364052Z,,,535818,131,0,1.5,,0,Simon,0.0,False,,,,,2.1,Adingra,,a,60,Adingra,241,116,138,97,92,63,167,90,539.0,216.0,238.0,107.0,,,,,,,3,17
544,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,2025-07-20T23:14:22.366635Z,,,547027,174,0,1.5,,0,Habib,0.0,False,,,,,0.0,Diarra,,a,0,Diarra,665,297,665,297,663,295,665,297,542.0,218.0,649.0,292.0,,,,,,,3,17
545,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,2025-07-20T23:14:22.369242Z,,,124165,200,0,1.5,,0,Patrick,0.0,False,,,,,0.0,Roberts,,a,0,Roberts,644,281,644,281,640,278,644,281,466.0,169.0,632.0,278.0,,,,,,,3,17
546,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,2025-07-20T23:14:22.371910Z,,,626844,315,0,1.0,,0,Milan,0.0,False,,,,,0.0,Aleksić,,a,0,Aleksić,641,279,641,279,634,276,641,279,454.0,164.0,629.0,276.0,,,,,,,3,17
547,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,2025-07-20T23:14:22.374494Z,,,484420,229,0,1.0,,0,Enzo,0.0,False,,,,,0.0,Le Fée,,a,0,E.Le Fée,625,266,624,266,617,263,625,266,420.0,136.0,615.0,264.0,,,,,,,3,17
548,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,2025-07-20T23:14:22.381362Z,0.0,,461199,321,0,1.0,,0,Romaine,0.0,False,Hamstring injury - Unknown return date,2025-08-10T23:30:07.214806Z,,,0.0,Mundle,,i,0,Mundle,620,261,618,260,611,257,620,261,408.0,128.0,611.0,260.0,,,,,,,3,17
549,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,2025-07-20T23:14:22.384111Z,,,223336,327,0,1.0,,0,Dan,0.0,False,,,,,0.0,Neil,,a,0,Neil,607,253,605,253,596,248,607,253,378.0,111.0,600.0,253.0,,,,,,,3,17
550,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,2025-07-20T23:14:22.386795Z,,,215460,344,0,1.0,,0,Ian,0.0,False,,,,,0.0,Poveda-Ocampo,,a,0,Poveda,605,252,603,252,594,247,605,252,373.0,110.0,598.0,252.0,,,,,,,3,17
551,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,2025-07-20T23:14:22.389431Z,,,554197,288,0,1.0,,0,Chris,0.0,False,,,,,0.0,Rigg,,a,0,Rigg,635,274,634,274,627,271,635,274,444.0,156.0,623.0,271.0,,,,,,,3,17
552,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,2025-07-20T23:14:22.392104Z,,,577669,310,0,1.0,,0,Noah,0.0,False,,,,,0.0,Sadiki,,a,0,Sadiki,638,276,637,276,630,273,638,276,448.0,159.0,626.0,273.0,,,,,,,3,17
553,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,2025-07-20T23:14:22.394765Z,,,549912,274,0,1.0,,0,Chemsdine,0.0,False,,,,,0.0,Talbi,,a,0,Talbi,633,273,632,273,625,270,633,273,442.0,154.0,622.0,270.0,,,,,,,3,17
554,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,2025-07-20T23:14:22.397342Z,,,477851,429,0,0.5,,0,Abdoullah,0.0,False,,,,,0.0,Ba,,a,0,Ba,528,203,524,203,504,195,528,203,222.0,22.0,526.0,204.0,,,,,,,3,17
555,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,2025-07-20T23:14:22.399999Z,,,171422,488,0,0.5,,0,Alan,0.0,False,,,,,0.0,Browne,,a,0,Browne,495,187,489,187,468,179,495,187,156.0,4.0,495.0,188.0,,,,,,,3,17
556,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,2025-07-20T23:14:22.402652Z,,,458297,504,0,0.5,,0,Pierre,0.0,False,,,,,0.0,Ekwah Elimby,,a,0,Ekwah,521,198,517,198,497,190,521,198,214.0,17.0,520.0,199.0,,,,,,,3,17
557,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,2025-07-20T23:14:22.405315Z,,,547410,507,0,0.5,,0,Harrison,0.0,False,,,,,0.0,Jones,,a,0,H.Jones,560,225,556,225,539,218,560,225,270.0,49.0,555.0,226.0,,,,,,,3,17
558,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,2025-07-20T23:14:22.407939Z,,,493837,454,0,0.5,,0,Jay,0.0,False,,,,,0.0,Matete,,a,0,Matete,536,209,532,209,513,201,536,209,239.0,30.0,534.0,210.0,,,,,,,3,17
559,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,2025-07-20T23:14:22.410553Z,,,500696,492,0,0.5,,0,Nectarios,0.0,False,,,,,0.0,Triantis,,a,0,Triantis,545,214,540,214,522,206,545,214,247.0,35.0,540.0,215.0,,,,,,,3,17
560,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,2025-07-20T23:14:22.413529Z,,,437505,155,0,1.3,,0,Wilson,0.0,False,,,,,0.0,Isidor,,a,0,Isidor,655,64,655,64,652,64,655,64,509.0,38.0,641.0,64.0,,,,,,,4,17
561,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,2025-07-20T23:14:22.416790Z,,,564406,146,0,1.3,,0,Eliezer,0.0,False,,,,,0.0,Mayenda Dossou,,a,0,Mayenda,666,66,666,66,664,66,666,66,544.0,42.0,650.0,65.0,,,,,,,4,17
562,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,2025-07-20T23:14:22.419773Z,,,611975,382,0,0.5,,0,Ahmed,0.0,False,,,,,0.0,Abdullahi,,a,0,Abdullahi,592,53,588,53,573,53,592,53,314.0,21.0,586.0,53.0,,,,,,,4,17
563,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,2025-07-20T23:14:22.422412Z,,,551153,426,0,0.5,,0,Luís Hemir,0.0,False,,,,,0.0,Silva Semedo,,a,0,Luís Hemir,565,43,561,43,544,43,565,43,277.0,10.0,560.0,44.0,,,,,,,4,17
564,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,2025-07-20T23:14:22.425040Z,,,440955,415,0,0.5,,0,Nazarii,0.0,False,,,,,0.0,Rusyn,,a,0,Rusyn,512,38,508,39,488,38,512,38,202.0,3.0,511.0,40.0,,,,,,,4,17
565,0,2,293,4,0.0,37,0,58.5,587.8,2160,0,0,0,0,68,0.0,1,24,0.00,0.00,0.00,33.60,2025-07-20T23:14:22.427654Z,,,184254,224,0,3.6,,0,Guglielmo,0.0,False,,,,,2.8,Vicario,,a,66,Vicario,93,15,601,77,590,71,223,16,351.0,66.0,157.0,23.0,,,,,,,1,18
566,0,0,7,0,0.0,2,0,2.0,20.0,90,0,0,0,0,2,0.0,0,1,0.00,0.00,0.00,2.53,2025-07-20T23:14:22.430316Z,,,214572,623,0,1.5,,0,Brandon,0.0,False,,,,,1.0,Austin,,a,1,Austin,353,29,402,36,369,21,367,29,27.0,17.0,339.0,29.0,,,,,,,1,18
567,0,0,86,1,10.1,11,0,21.7,208.2,540,0,0,0,0,24,0.0,0,6,0.00,0.01,0.01,11.80,2025-07-20T23:14:22.433066Z,,,485055,561,0,1.5,,0,Antonín,0.0,False,,,,,2.8,Kinský,,a,17,Kinsky,244,20,345,13,408,36,303,20,68.0,32.0,149.0,22.0,,,,,,,1,18
568,6,6,456,6,932.9,47,2,191.2,778.4,2606,0,0,0,0,0,200.0,5,28,1.63,4.71,6.34,49.37,2025-07-20T23:14:22.435875Z,,,441164,121,0,3.8,,0,Pedro,0.0,False,,,,,3.0,Porro Sauceda,,a,98,Pedro Porro,31,12,10,1,152,27,40,2,512.0,203.0,135.0,37.0,,,,,,,2,18
569,1,3,245,3,113.1,22,1,69.0,343.2,1416,0,0,0,0,0,232.0,3,18,1.52,0.81,2.33,19.31,2025-07-20T23:14:22.438704Z,,,221632,232,0,3.1,,0,Cristian,0.0,False,,,,,2.7,Romero,,a,49,Romero,185,67,226,68,129,20,199,62,376.0,174.0,168.0,54.0,,,,,,,2,18
570,0,0,104,1,34.4,18,0,34.9,242.0,842,0,0,0,0,0,72.0,0,9,0.40,0.12,0.52,17.19,2025-07-20T23:14:22.441933Z,,,135720,479,0,2.4,,0,Kevin,0.0,False,,,,,1.6,Danso,,a,16,Danso,226,83,299,112,244,82,271,94,147.0,97.0,289.0,102.0,,,,,,,2,18
571,0,0,154,3,42.1,26,0,43.7,343.6,1329,0,0,0,0,0,49.0,5,14,0.27,0.50,0.77,25.79,2025-07-20T23:14:22.444664Z,,,115556,500,0,2.4,,0,Ben,0.0,False,,,,,1.6,Davies,,a,28,Davies,184,66,289,106,266,95,252,82,146.0,96.0,288.0,101.0,,,,,,,2,18
572,0,0,96,2,58.1,29,0,36.2,256.4,1250,0,0,0,0,0,47.0,1,14,0.13,0.16,0.29,28.59,2025-07-20T23:14:22.447444Z,0.0,,493125,555,0,0.0,,0,Radu,0.0,False,Knee injury - Unknown return date,2025-07-21T10:00:05.088977Z,,,1.5,Drăgușin,,i,24,Dragusin,220,79,267,93,267,96,268,92,238.0,148.0,301.0,107.0,,,,,,,2,18
573,2,6,216,3,226.6,39,1,76.1,433.0,1790,1,0,0,1,0,100.0,2,19,0.58,1.41,1.99,34.79,2025-07-20T23:14:22.450316Z,,,232859,409,0,2.4,,0,Djed,0.0,False,,,,,2.0,Spence,,a,51,Spence,146,49,157,32,220,70,180,53,188.0,127.0,241.0,84.0,,,,,,,2,18
574,1,0,233,2,256.5,35,0,74.5,354.8,1923,1,0,0,0,0,132.0,2,24,0.31,1.22,1.53,33.28,2025-07-20T23:14:22.453054Z,75.0,,487053,362,0,2.4,,0,Destiny,0.0,False,Knee injury - 75% chance of playing,2025-08-10T23:30:07.244451Z,,,1.7,Udogie,,d,43,Udogie,178,62,143,29,194,54,186,55,225.0,144.0,282.0,100.0,,,,,,,2,18
575,2,2,139,2,39.4,17,0,30.9,212.0,1014,0,0,0,0,0,57.0,4,12,0.54,0.70,1.24,13.28,2025-07-20T23:14:22.455685Z,,,491279,360,0,2.4,,0,Micky,0.0,False,,,,,2.5,van de Ven,,a,32,Van de Ven,242,87,292,107,256,89,282,100,235.0,147.0,181.0,61.0,,,,,,,2,18
576,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,2025-07-20T23:14:22.458363Z,0.0,,548308,588,0,1.5,,0,Ashley,0.0,False,Has joined Stoke City on loan for the rest of the season.,2025-07-25T14:55:41.438809Z,,,0.0,Phillips,,u,0,Phillips,468,185,459,184,433,180,468,185,95.0,57.0,468.0,184.0,,,,,,,2,18
577,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,2025-07-20T23:14:22.461064Z,25.0,,553299,606,0,1.5,,0,Takai,0.0,False,Foot injury - 25% chance of playing,2025-08-10T23:30:07.262578Z,,,0.0,Kōta,,d,0,Takai,473,188,464,187,438,183,473,188,100.0,60.0,473.0,187.0,,,,,,,2,18
578,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,2025-07-20T23:14:22.463792Z,,,610799,564,0,1.5,,0,Luka,0.0,False,,,,,0.0,Vušković,,a,0,Vuskovic,484,196,475,195,452,194,484,196,118.0,75.0,484.0,195.0,,,,,,,2,18
579,10,12,543,4,734.9,35,7,207.2,629.6,2106,0,1,0,0,0,707.0,1,24,7.25,4.97,12.22,37.99,2025-07-20T23:14:22.466490Z,0.0,,85971,12,0,3.2,,0,Son,0.0,False,Has joined Los Angeles FC permanently.,2025-08-11T01:22:33.649224Z,,,4.3,Heung-min,,u,129,Son,71,28,28,26,34,20,25,20,650.0,291.0,30.0,18.0,,,,,,,3,18
580,6,13,461,2,295.0,38,11,161.0,559.6,2171,0,0,0,0,0,761.0,5,24,10.75,1.99,12.74,38.88,2025-07-20T23:14:22.469169Z,,,242898,35,0,2.8,,0,Brennan,0.0,False,,,,,4.2,Johnson,,a,137,Johnson,104,42,124,87,28,16,61,44,624.0,273.0,34.0,19.0,,,,,,,3,18
581,8,15,592,6,702.3,32,9,187.8,683.4,1799,0,0,0,0,0,495.0,6,21,5.54,5.92,11.46,32.39,2025-07-20T23:14:22.471896Z,0.0,,172780,36,0,2.8,,0,James,0.0,False,Anterior cruciate ligament - Unknown return date,2025-08-08T13:57:59.638052Z,,,4.3,Maddison,,i,133,Maddison,55,19,33,30,61,41,43,33,621.0,270.0,29.0,17.0,,,,,,,3,18
582,4,5,373,7,552.5,46,5,177.5,471.6,2589,0,0,0,1,0,752.0,2,31,6.97,2.67,9.64,43.46,2025-07-20T23:14:22.474539Z,,,460842,44,0,2.7,,0,Mohammed,0.0,False,,,,,3.3,Kudus,,a,106,Kudus,132,55,60,49,30,18,54,39,610.0,262.0,115.0,56.0,,,,,,,3,18
583,4,9,426,6,843.8,41,7,218.7,613.6,2386,0,0,0,0,0,733.0,3,27,4.06,4.03,8.09,42.39,2025-07-20T23:14:22.477283Z,0.0,,445044,77,0,0.0,,0,Dejan,0.0,False,Knee injury - Unknown return date,2025-07-21T10:00:05.109205Z,,,3.7,Kulusevski,,i,117,Kulusevski,82,32,15,14,31,19,17,12,606.0,259.0,71.0,34.0,,,,,,,3,18
584,2,2,151,2,208.3,20,2,62.3,183.8,908,0,0,0,0,0,236.0,2,11,2.96,1.55,4.51,17.39,2025-07-20T23:14:22.479967Z,,,511499,70,0,2.7,,0,Mathys,0.0,False,,,,,3.2,Tel,,a,42,Tel,263,122,169,116,127,84,215,114,617.0,267.0,122.0,58.0,,,,,,,3,18
